event_id,time,fighter,decimal_odds,bookmaker,implied_prob
4da3a0b2ad8f87f35da3a0ba94e23a0f,2025-11-22T20:00:00Z,Abdullah Mason,1.2,betanysports,0.8333333333333334
4da3a0b2ad8f87f35da3a0ba94e23a0f,2025-11-22T20:00:00Z,Sam Noakes,4.2,betanysports,0.23809523809523808
4da3a0b2ad8f87f35da3a0ba94e23a0f,2025-11-22T20:00:00Z,Abdullah Mason,1.21,pinnacle,0.8264462809917356
4da3a0b2ad8f87f35da3a0ba94e23a0f,2025-11-22T20:00:00Z,Sam Noakes,4.81,pinnacle,0.2079002079002079
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.74,draftkings,0.5747126436781609
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.05,draftkings,0.48780487804878053
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.75,onexbet,0.5714285714285714
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.16,onexbet,0.4629629629629629
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Draw,21.0,onexbet,0.047619047619047616
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.9,betfair_ex_uk,0.5263157894736842
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.14,betfair_ex_uk,0.4672897196261682
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Draw,1.77,betfair_ex_uk,0.5649717514124294
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.77,fanduel,0.5649717514124294
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.04,fanduel,0.49019607843137253
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.9,betfair_ex_eu,0.5263157894736842
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.14,betfair_ex_eu,0.4672897196261682
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Draw,1.77,betfair_ex_eu,0.5649717514124294
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.74,betus,0.5747126436781609
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.05,betus,0.48780487804878053
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.8,lowvig,0.5555555555555556
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,1.95,lowvig,0.5128205128205129
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.8,betonlineag,0.5555555555555556
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,1.95,betonlineag,0.5128205128205129
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.64,betclic_fr,0.6097560975609756
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.1,betclic_fr,0.47619047619047616
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.8,paddypower,0.5555555555555556
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.0,paddypower,0.5
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Draw,17.0,paddypower,0.058823529411764705
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.58,winamax_fr,0.6329113924050632
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,1.9,winamax_fr,0.5263157894736842
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Brian Norman Jr,1.75,pinnacle,0.5714285714285714
b5bb0faf031fa998d024ac4ceaf99720,2025-11-22T22:00:00Z,Devin Haney,2.17,pinnacle,0.4608294930875576
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,5.75,draftkings,0.17391304347826086
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.12,draftkings,0.8928571428571428
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,6.6,onexbet,0.15151515151515152
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.11,onexbet,0.9009009009009008
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Draw,22.0,onexbet,0.045454545454545456
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,7.6,betfair_ex_uk,0.13157894736842105
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.13,betfair_ex_uk,0.8849557522123894
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Draw,1.12,betfair_ex_uk,0.8928571428571428
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,7.1,fanduel,0.14084507042253522
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.09,fanduel,0.9174311926605504
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,7.6,betfair_ex_eu,0.13157894736842105
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.13,betfair_ex_eu,0.8849557522123894
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Draw,1.12,betfair_ex_eu,0.8928571428571428
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,7.0,betus,0.14285714285714285
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.1,betus,0.9090909090909091
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,9.0,lowvig,0.1111111111111111
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.07,lowvig,0.9345794392523364
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,9.0,betonlineag,0.1111111111111111
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.07,betonlineag,0.9345794392523364
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,6.25,betclic_fr,0.16
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.08,betclic_fr,0.9259259259259258
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,4.4,winamax_fr,0.22727272727272727
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.07,winamax_fr,0.9345794392523364
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,7.2,betanysports,0.1388888888888889
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.07,betanysports,0.9345794392523364
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,Anthony Yarde,8.38,pinnacle,0.11933174224343675
98ec0474edbeae0218bd9e2b4573af73,2025-11-22T23:00:00Z,David Benavidez,1.09,pinnacle,0.9174311926605504
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Agit Kabayel,2.38,virginbet,0.42016806722689076
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Daniel Dubois,1.57,virginbet,0.6369426751592356
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Agit Kabayel,2.38,unibet_uk,0.42016806722689076
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Daniel Dubois,1.56,unibet_uk,0.641025641025641
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Agit Kabayel,2.38,livescorebet,0.42016806722689076
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Daniel Dubois,1.57,livescorebet,0.6369426751592356
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Agit Kabayel,2.38,grosvenor,0.42016806722689076
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Daniel Dubois,1.56,grosvenor,0.641025641025641
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Agit Kabayel,2.28,leovegas,0.4385964912280702
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Daniel Dubois,1.54,leovegas,0.6493506493506493
c0c24a3113fef315005671c62d3dddf7,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Agit Kabayel,1.57,virginbet,0.6369426751592356
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Lawrence Okolie,2.43,virginbet,0.4115226337448559
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Agit Kabayel,1.54,leovegas,0.6493506493506493
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Lawrence Okolie,2.32,leovegas,0.4310344827586207
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Agit Kabayel,1.57,livescorebet,0.6369426751592356
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Lawrence Okolie,2.43,livescorebet,0.4115226337448559
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Agit Kabayel,1.56,unibet_uk,0.641025641025641
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Lawrence Okolie,2.43,unibet_uk,0.4115226337448559
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Agit Kabayel,1.56,grosvenor,0.641025641025641
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Lawrence Okolie,2.43,grosvenor,0.4115226337448559
702928f87e8ce56a7f87030b47720781,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Agit Kabayel,4.5,leovegas,0.2222222222222222
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Oleksandr Usyk,1.18,leovegas,0.8474576271186441
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Draw,15.0,leovegas,0.06666666666666667
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Agit Kabayel,4.9,virginbet,0.2040816326530612
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Oleksandr Usyk,1.2,virginbet,0.8333333333333334
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Agit Kabayel,4.9,livescorebet,0.2040816326530612
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Oleksandr Usyk,1.2,livescorebet,0.8333333333333334
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Agit Kabayel,4.9,unibet_uk,0.2040816326530612
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Oleksandr Usyk,1.2,unibet_uk,0.8333333333333334
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Agit Kabayel,4.9,grosvenor,0.2040816326530612
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Oleksandr Usyk,1.2,grosvenor,0.8333333333333334
702047610d2e647124b0cba06b3dafe3,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Anthony Joshua,2.28,leovegas,0.4385964912280702
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Daniel Dubois,1.54,leovegas,0.6493506493506493
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Anthony Joshua,2.38,unibet_uk,0.42016806722689076
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Daniel Dubois,1.56,unibet_uk,0.641025641025641
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Anthony Joshua,2.38,virginbet,0.42016806722689076
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Daniel Dubois,1.57,virginbet,0.6369426751592356
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Anthony Joshua,2.38,grosvenor,0.42016806722689076
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Daniel Dubois,1.56,grosvenor,0.641025641025641
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Anthony Joshua,2.38,livescorebet,0.42016806722689076
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Daniel Dubois,1.57,livescorebet,0.6369426751592356
53d52bd37584d64ed86d35669de71078,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Anthony Joshua,1.42,grosvenor,0.7042253521126761
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Deontay Wilder,2.8,grosvenor,0.35714285714285715
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Anthony Joshua,1.42,virginbet,0.7042253521126761
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Deontay Wilder,2.8,virginbet,0.35714285714285715
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Anthony Joshua,1.42,unibet_uk,0.7042253521126761
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Deontay Wilder,2.8,unibet_uk,0.35714285714285715
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Anthony Joshua,1.4,leovegas,0.7142857142857143
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Deontay Wilder,2.65,leovegas,0.37735849056603776
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Anthony Joshua,1.42,livescorebet,0.7042253521126761
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Deontay Wilder,2.8,livescorebet,0.35714285714285715
0172e2c972bb49ef4068cb3159412ee1,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Anthony Joshua,1.09,leovegas,0.9174311926605504
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Filip Hrgović,6.5,leovegas,0.15384615384615385
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Anthony Joshua,1.1,grosvenor,0.9090909090909091
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Filip Hrgović,7.5,grosvenor,0.13333333333333333
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Anthony Joshua,1.1,livescorebet,0.9090909090909091
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Filip Hrgović,7.5,livescorebet,0.13333333333333333
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Anthony Joshua,1.1,unibet_uk,0.9090909090909091
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Filip Hrgović,7.5,unibet_uk,0.13333333333333333
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Anthony Joshua,1.1,virginbet,0.9090909090909091
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Filip Hrgović,7.5,virginbet,0.13333333333333333
41c2dedf80eaa2b5b51af910cb1a675e,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Anthony Joshua,2.1,unibet_uk,0.47619047619047616
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Joseph Parker,1.71,unibet_uk,0.5847953216374269
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Anthony Joshua,2.1,virginbet,0.47619047619047616
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Joseph Parker,1.71,virginbet,0.5847953216374269
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Anthony Joshua,2.02,leovegas,0.49504950495049505
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Joseph Parker,1.67,leovegas,0.5988023952095809
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Anthony Joshua,2.1,grosvenor,0.47619047619047616
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Joseph Parker,1.71,grosvenor,0.5847953216374269
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Anthony Joshua,2.1,livescorebet,0.47619047619047616
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Joseph Parker,1.71,livescorebet,0.5847953216374269
a9957cb775d4c5c1f4946aae821c4b39,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Anthony Joshua,5.8,grosvenor,0.1724137931034483
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Oleksandr Usyk,1.15,grosvenor,0.8695652173913044
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Anthony Joshua,5.8,virginbet,0.1724137931034483
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Oleksandr Usyk,1.15,virginbet,0.8695652173913044
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Anthony Joshua,5.8,unibet_uk,0.1724137931034483
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Oleksandr Usyk,1.15,unibet_uk,0.8695652173913044
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Anthony Joshua,5.1,leovegas,0.19607843137254904
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Oleksandr Usyk,1.13,leovegas,0.8849557522123894
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Anthony Joshua,5.8,livescorebet,0.1724137931034483
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Oleksandr Usyk,1.15,livescorebet,0.8695652173913044
04521dbc5e6a8a36f586526be54dfa71,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,4.0,unibet_uk,0.25
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.25,unibet_uk,0.8
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,4.0,virginbet,0.25
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.25,virginbet,0.8
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,4.0,livescorebet,0.25
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.25,livescorebet,0.8
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,3.7,leovegas,0.27027027027027023
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.23,leovegas,0.8130081300813008
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,4.0,grosvenor,0.25
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.25,grosvenor,0.8
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,2.71,betonlineag,0.36900369003690037
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.44,betonlineag,0.6944444444444444
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Anthony Joshua,2.71,lowvig,0.36900369003690037
2f3264a4c1a674d266bc395aec28500f,2025-12-31T22:59:00Z,Tyson Fury,1.44,lowvig,0.6944444444444444
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Anthony Joshua,1.93,grosvenor,0.5181347150259068
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Zhilei Zhang,1.85,grosvenor,0.5405405405405405
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Draw,19.0,grosvenor,0.05263157894736842
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Anthony Joshua,1.93,virginbet,0.5181347150259068
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Zhilei Zhang,1.85,virginbet,0.5405405405405405
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Anthony Joshua,1.93,unibet_uk,0.5181347150259068
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Zhilei Zhang,1.85,unibet_uk,0.5405405405405405
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Anthony Joshua,1.87,leovegas,0.53475935828877
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Zhilei Zhang,1.8,leovegas,0.5555555555555556
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Draw,14.0,leovegas,0.07142857142857142
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Anthony Joshua,1.93,livescorebet,0.5181347150259068
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Zhilei Zhang,1.85,livescorebet,0.5405405405405405
2e41a4e3d9858f72efb06a92e8b7de1c,2025-12-31T22:59:00Z,Draw,19.0,livescorebet,0.05263157894736842
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Artur Beterbiev,1.26,unibet_uk,0.7936507936507936
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Canelo Álvarez,3.85,unibet_uk,0.2597402597402597
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Draw,19.0,unibet_uk,0.05263157894736842
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Artur Beterbiev,1.26,virginbet,0.7936507936507936
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Canelo Álvarez,3.85,virginbet,0.2597402597402597
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Draw,19.0,virginbet,0.05263157894736842
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Artur Beterbiev,1.26,livescorebet,0.7936507936507936
98abaa78a6b9a3135556fd9d9850160d,2025-12-31T22:59:00Z,Canelo Álvarez,3.85,livescorebet,0.2597402597402597
